,DATE,REGION,NEW_CASES,CUMULATIVE_CASES,NEW_RECOVERED,CUMULATIVE_RECOVERED,NEW_DEATHS,CUMULATIVE_DEATHS,ACTIVE_CASES
2940,2020-05-06,Limburg,43,5634,56,5063,0,0,571
2941,2020-05-07,Limburg,39,5673,64,5127,0,0,546
2942,2020-05-08,Limburg,50,5723,76,5203,0,0,520
2943,2020-05-09,Limburg,15,5738,20,5223,0,0,515
2944,2020-05-10,Limburg,9,5747,23,5246,0,0,501
2945,2020-05-11,Limburg,54,5801,59,5305,0,0,496
2946,2020-05-12,Limburg,29,5830,44,5349,0,0,481
2947,2020-05-13,Limburg,31,5861,59,5408,0,0,453
2948,2020-05-14,Limburg,25,5886,46,5454,0,0,432
2949,2020-05-15,Limburg,33,5919,24,5478,0,0,441
2950,2020-05-16,Limburg,10,5929,27,5505,0,0,424
2951,2020-05-17,Limburg,9,5938,7,5512,0,0,426
2952,2020-05-18,Limburg,50,5988,43,5555,0,0,433
2953,2020-05-19,Limburg,45,6033,36,5591,0,0,442
2954,2020-05-20,Limburg,34,6067,43,5634,0,0,433
2955,2020-05-21,Limburg,8,6075,39,5673,0,0,402
2956,2020-05-22,Limburg,24,6099,50,5723,0,0,376
2957,2020-05-23,Limburg,11,6110,15,5738,0,0,372
2958,2020-05-24,Limburg,14,6124,9,5747,0,0,377
2959,2020-05-25,Limburg,29,6153,54,5801,0,0,352
2960,2020-05-26,Limburg,27,6180,29,5830,0,0,350
2961,2020-05-27,Limburg,24,6204,31,5861,0,0,343
2962,2020-05-28,Limburg,18,6222,25,5886,0,0,336
2963,2020-05-29,Limburg,15,6237,33,5919,0,0,318
2964,2020-05-30,Limburg,12,6249,10,5929,0,0,320
2965,2020-05-31,Limburg,7,6256,9,5938,0,0,318
2966,2020-06-01,Limburg,8,6264,50,5988,0,0,276
2967,2020-06-02,Limburg,23,6287,45,6033,0,0,254
2968,2020-06-03,Limburg,21,6308,34,6067,0,0,241
2969,2020-06-04,Limburg,21,6329,8,6075,0,0,254
2970,2020-06-05,Limburg,23,6352,24,6099,0,0,253
2971,2020-06-06,Limburg,18,6370,11,6110,0,0,260
2972,2020-06-07,Limburg,15,6385,14,6124,0,0,261
2973,2020-06-08,Limburg,17,6402,29,6153,0,0,249
2974,2020-06-09,Limburg,16,6418,27,6180,0,0,238
2975,2020-06-10,Limburg,12,6430,24,6204,0,0,226
2976,2020-06-11,Limburg,14,6444,18,6222,0,0,222
2977,2020-06-12,Limburg,7,6451,15,6237,0,0,214
2978,2020-06-13,Limburg,5,6456,12,6249,0,0,207
2979,2020-06-14,Limburg,2,6458,7,6256,0,0,202
2980,2020-06-15,Limburg,20,6478,8,6264,0,0,214
2981,2020-06-16,Limburg,15,6493,23,6287,0,0,206
2982,2020-06-17,Limburg,13,6506,21,6308,0,0,198
2983,2020-06-18,Limburg,5,6511,21,6329,0,0,182
2984,2020-06-19,Limburg,14,6525,23,6352,0,0,173
2985,2020-06-20,Limburg,4,6529,18,6370,0,0,159
2986,2020-06-21,Limburg,4,6533,15,6385,0,0,148
2987,2020-06-22,Limburg,8,6541,17,6402,0,0,139
2988,2020-06-23,Limburg,16,6557,16,6418,0,0,139
2989,2020-06-24,Limburg,16,6573,12,6430,0,0,143
2990,2020-06-25,Limburg,5,6578,14,6444,0,0,134
2991,2020-06-26,Limburg,10,6588,7,6451,0,0,137
2992,2020-06-27,Limburg,1,6589,5,6456,0,0,133
2993,2020-06-28,Limburg,0,6589,2,6458,0,0,131
2994,2020-06-29,Limburg,9,6598,20,6478,0,0,120
2995,2020-06-30,Limburg,6,6604,15,6493,0,0,111
2996,2020-07-01,Limburg,9,6613,13,6506,0,0,107
2997,2020-07-02,Limburg,6,6619,5,6511,0,0,108
2998,2020-07-03,Limburg,4,6623,14,6525,0,0,98
2999,2020-07-04,Limburg,7,6630,4,6529,0,0,101
3000,2020-07-05,Limburg,1,6631,4,6533,0,0,98
3001,2020-07-06,Limburg,7,6638,8,6541,0,0,97
3002,2020-07-07,Limburg,7,6645,16,6557,0,0,88
3003,2020-07-08,Limburg,22,6667,16,6573,0,0,94
3004,2020-07-09,Limburg,14,6681,5,6578,0,0,103
3005,2020-07-10,Limburg,10,6691,10,6588,0,0,103
3006,2020-07-11,Limburg,10,6701,1,6589,0,0,112
3007,2020-07-12,Limburg,4,6705,0,6589,0,0,116
3008,2020-07-13,Limburg,19,6724,9,6598,0,0,126
3009,2020-07-14,Limburg,12,6736,6,6604,0,0,132
3010,2020-07-15,Limburg,23,6759,9,6613,0,0,146
3011,2020-07-16,Limburg,11,6770,6,6619,0,0,151
3012,2020-07-17,Limburg,21,6791,4,6623,0,0,168
3013,2020-07-18,Limburg,5,6796,7,6630,0,0,166
3014,2020-07-19,Limburg,12,6808,1,6631,0,0,177
3015,2020-07-20,Limburg,22,6830,7,6638,0,0,192
3016,2020-07-21,Limburg,23,6853,7,6645,0,0,208
3017,2020-07-22,Limburg,46,6899,22,6667,0,0,232
3018,2020-07-23,Limburg,25,6924,14,6681,0,0,243
3019,2020-07-24,Limburg,28,6952,10,6691,0,0,261
3020,2020-07-25,Limburg,19,6971,10,6701,0,0,270
3021,2020-07-26,Limburg,5,6976,4,6705,0,0,271
3022,2020-07-27,Limburg,38,7014,19,6724,0,0,290
3023,2020-07-28,Limburg,31,7045,12,6736,0,0,309
3024,2020-07-29,Limburg,38,7083,23,6759,0,0,324
3025,2020-07-30,Limburg,27,7110,11,6770,0,0,340
3026,2020-07-31,Limburg,22,7132,21,6791,0,0,341
3027,2020-08-01,Limburg,22,7154,5,6796,0,0,358
3028,2020-08-02,Limburg,9,7163,12,6808,0,0,355
3029,2020-08-03,Limburg,26,7189,22,6830,0,0,359
3030,2020-08-04,Limburg,45,7234,23,6853,0,0,381
3031,2020-08-05,Limburg,27,7261,46,6899,0,0,362
3032,2020-08-06,Limburg,27,7288,25,6924,0,0,364
3033,2020-08-07,Limburg,28,7316,28,6952,0,0,364
3034,2020-08-08,Limburg,19,7335,19,6971,0,0,364
3035,2020-08-09,Limburg,2,7337,5,6976,0,0,361
3036,2020-08-10,Limburg,50,7387,38,7014,0,0,373
3037,2020-08-11,Limburg,31,7418,31,7045,0,0,373
3038,2020-08-12,Limburg,9,7427,38,7083,0,0,344
3039,2020-08-13,Limburg,26,7453,27,7110,0,0,343
3040,2020-08-14,Limburg,17,7470,22,7132,0,0,338
3041,2020-08-15,Limburg,12,7482,22,7154,0,0,328
3042,2020-08-16,Limburg,9,7491,9,7163,0,0,328
3043,2020-08-17,Limburg,32,7523,26,7189,0,0,334
3044,2020-08-18,Limburg,31,7554,45,7234,0,0,320
3045,2020-08-19,Limburg,25,7579,27,7261,0,0,318
3046,2020-08-20,Limburg,40,7619,27,7288,0,0,331
3047,2020-08-21,Limburg,25,7644,28,7316,0,0,328
3048,2020-08-22,Limburg,7,7651,19,7335,0,0,316
3049,2020-08-23,Limburg,8,7659,2,7337,0,0,322
3050,2020-08-24,Limburg,32,7691,50,7387,0,0,304
3051,2020-08-25,Limburg,33,7724,31,7418,0,0,306
3052,2020-08-26,Limburg,25,7749,9,7427,0,0,322
3053,2020-08-27,Limburg,31,7780,26,7453,0,0,327
3054,2020-08-28,Limburg,19,7799,17,7470,0,0,329
3055,2020-08-29,Limburg,16,7815,12,7482,0,0,333
3056,2020-08-30,Limburg,7,7822,9,7491,0,0,331
3057,2020-08-31,Limburg,52,7874,32,7523,0,0,351
3058,2020-09-01,Limburg,45,7919,31,7554,0,0,365
3059,2020-09-02,Limburg,25,7944,25,7579,0,0,365
3060,2020-09-03,Limburg,27,7971,40,7619,0,0,352
3061,2020-09-04,Limburg,27,7998,25,7644,0,0,354
3062,2020-09-05,Limburg,6,8004,7,7651,0,0,353
3063,2020-09-06,Limburg,17,8021,8,7659,0,0,362
3064,2020-09-07,Limburg,36,8057,32,7691,0,0,366
3065,2020-09-08,Limburg,44,8101,33,7724,0,0,377
3066,2020-09-09,Limburg,51,8152,25,7749,0,0,403
3067,2020-09-10,Limburg,40,8192,31,7780,0,0,412
3068,2020-09-11,Limburg,49,8241,19,7799,0,0,442
3069,2020-09-12,Limburg,26,8267,16,7815,0,0,452
3070,2020-09-13,Limburg,14,8281,7,7822,0,0,459
3071,2020-09-14,Limburg,67,8348,52,7874,0,0,474
3072,2020-09-15,Limburg,29,8377,45,7919,0,0,458
3073,2020-09-16,Limburg,36,8413,25,7944,0,0,469
3074,2020-09-17,Limburg,47,8460,27,7971,0,0,489
3075,2020-09-18,Limburg,40,8500,27,7998,0,0,502
3076,2020-09-19,Limburg,39,8539,6,8004,0,0,535
3077,2020-09-20,Limburg,15,8554,17,8021,0,0,533
3078,2020-09-21,Limburg,69,8623,36,8057,0,0,566
3079,2020-09-22,Limburg,56,8679,44,8101,0,0,578
3080,2020-09-23,Limburg,61,8740,51,8152,0,0,588
3081,2020-09-24,Limburg,94,8834,40,8192,0,0,642
3082,2020-09-25,Limburg,68,8902,49,8241,0,0,661
3083,2020-09-26,Limburg,25,8927,26,8267,0,0,660
3084,2020-09-27,Limburg,26,8953,14,8281,0,0,672
3085,2020-09-28,Limburg,72,9025,67,8348,0,0,677
3086,2020-09-29,Limburg,73,9098,29,8377,0,0,721
3087,2020-09-30,Limburg,71,9169,36,8413,0,0,756
3088,2020-10-01,Limburg,71,9240,47,8460,0,0,780
3089,2020-10-02,Limburg,94,9334,40,8500,0,0,834
3090,2020-10-03,Limburg,53,9387,39,8539,0,0,848
3091,2020-10-04,Limburg,36,9423,15,8554,0,0,869
3092,2020-10-05,Limburg,161,9584,69,8623,0,0,961
3093,2020-10-06,Limburg,162,9746,56,8679,0,0,1067
3094,2020-10-07,Limburg,127,9873,61,8740,0,0,1133
3095,2020-10-08,Limburg,190,10063,94,8834,0,0,1229
3096,2020-10-09,Limburg,205,10268,68,8902,0,0,1366
3097,2020-10-10,Limburg,114,10382,25,8927,0,0,1455
3098,2020-10-11,Limburg,86,10468,26,8953,0,0,1515
3099,2020-10-12,Limburg,290,10758,72,9025,0,0,1733
3100,2020-10-13,Limburg,311,11069,73,9098,0,0,1971
3101,2020-10-14,Limburg,366,11435,71,9169,0,0,2266
3102,2020-10-15,Limburg,334,11769,71,9240,0,0,2529
3103,2020-10-16,Limburg,342,12111,94,9334,0,0,2777
3104,2020-10-17,Limburg,260,12371,53,9387,0,0,2984
3105,2020-10-18,Limburg,213,12584,36,9423,0,0,3161
3106,2020-10-19,Limburg,586,13170,161,9584,0,0,3586
3107,2020-10-20,Limburg,560,13730,162,9746,0,0,3984
3108,2020-10-21,Limburg,505,14235,127,9873,0,0,4362
3109,2020-10-22,Limburg,508,14743,190,10063,0,0,4680
3110,2020-10-23,Limburg,513,15256,205,10268,0,0,4988
3111,2020-10-24,Limburg,302,15558,114,10382,0,0,5176
3112,2020-10-25,Limburg,168,15726,86,10468,0,0,5258
3113,2020-10-26,Limburg,666,16392,290,10758,0,0,5634
3114,2020-10-27,Limburg,577,16969,311,11069,0,0,5900
3115,2020-10-28,Limburg,504,17473,366,11435,0,0,6038
3116,2020-10-29,Limburg,468,17941,334,11769,0,0,6172
3117,2020-10-30,Limburg,485,18426,342,12111,0,0,6315
3118,2020-10-31,Limburg,222,18648,260,12371,0,0,6277
3119,2020-11-01,Limburg,101,18749,213,12584,0,0,6165
3120,2020-11-02,Limburg,548,19297,586,13170,0,0,6127
3121,2020-11-03,Limburg,340,19637,560,13730,0,0,5907
3122,2020-11-04,Limburg,289,19926,505,14235,0,0,5691
3123,2020-11-05,Limburg,257,20183,508,14743,0,0,5440
3124,2020-11-06,Limburg,250,20433,513,15256,0,0,5177
3125,2020-11-07,Limburg,116,20549,302,15558,0,0,4991
3126,2020-11-08,Limburg,68,20617,168,15726,0,0,4891
3127,2020-11-09,Limburg,368,20985,666,16392,0,0,4593
3128,2020-11-10,Limburg,325,21310,577,16969,0,0,4341
3129,2020-11-11,Limburg,126,21436,504,17473,0,0,3963
3130,2020-11-12,Limburg,293,21729,468,17941,0,0,3788
3131,2020-11-13,Limburg,235,21964,485,18426,0,0,3538
3132,2020-11-14,Limburg,117,22081,222,18648,0,0,3433
3133,2020-11-15,Limburg,64,22145,101,18749,0,0,3396
3134,2020-11-16,Limburg,335,22480,548,19297,0,0,3183
3135,2020-11-17,Limburg,206,22686,340,19637,0,0,3049
3136,2020-11-18,Limburg,175,22861,289,19926,0,0,2935
3137,2020-11-19,Limburg,181,23042,257,20183,0,0,2859
3138,2020-11-20,Limburg,171,23213,250,20433,0,0,2780
3139,2020-11-21,Limburg,50,23263,116,20549,0,0,2714
3140,2020-11-22,Limburg,42,23305,68,20617,0,0,2688
3141,2020-11-23,Limburg,257,23562,368,20985,0,0,2577
3142,2020-11-24,Limburg,151,23713,325,21310,0,0,2403
3143,2020-11-25,Limburg,157,23870,126,21436,0,0,2434
3144,2020-11-26,Limburg,166,24036,293,21729,0,0,2307
3145,2020-11-27,Limburg,241,24277,235,21964,0,0,2313
3146,2020-11-28,Limburg,55,24332,117,22081,0,0,2251
3147,2020-11-29,Limburg,48,24380,64,22145,0,0,2235
3148,2020-11-30,Limburg,216,24596,335,22480,0,0,2116
3149,2020-12-01,Limburg,155,24751,206,22686,0,0,2065
3150,2020-12-02,Limburg,140,24891,175,22861,0,0,2030
3151,2020-12-03,Limburg,175,25066,181,23042,0,0,2024
3152,2020-12-04,Limburg,180,25246,171,23213,0,0,2033
3153,2020-12-05,Limburg,61,25307,50,23263,0,0,2044
3154,2020-12-06,Limburg,55,25362,42,23305,0,0,2057
3155,2020-12-07,Limburg,244,25606,257,23562,0,0,2044
3156,2020-12-08,Limburg,176,25782,151,23713,0,0,2069
3157,2020-12-09,Limburg,174,25956,157,23870,0,0,2086
3158,2020-12-10,Limburg,167,26123,166,24036,0,0,2087
3159,2020-12-11,Limburg,215,26338,241,24277,0,0,2061
3160,2020-12-12,Limburg,89,26427,55,24332,0,0,2095
3161,2020-12-13,Limburg,72,26499,48,24380,0,0,2119
3162,2020-12-14,Limburg,232,26731,216,24596,0,0,2135
3163,2020-12-15,Limburg,224,26955,155,24751,0,0,2204
3164,2020-12-16,Limburg,169,27124,140,24891,0,0,2233
3165,2020-12-17,Limburg,192,27316,175,25066,0,0,2250
3166,2020-12-18,Limburg,209,27525,180,25246,0,0,2279
3167,2020-12-19,Limburg,97,27622,61,25307,0,0,2315
3168,2020-12-20,Limburg,70,27692,55,25362,0,0,2330
3169,2020-12-21,Limburg,251,27943,244,25606,0,0,2337
3170,2020-12-22,Limburg,184,28127,176,25782,0,0,2345
3171,2020-12-23,Limburg,167,28294,174,25956,0,0,2338
3172,2020-12-24,Limburg,163,28457,167,26123,0,0,2334
3173,2020-12-25,Limburg,62,28519,215,26338,0,0,2181
3174,2020-12-26,Limburg,85,28604,89,26427,0,0,2177
3175,2020-12-27,Limburg,89,28693,72,26499,0,0,2194
3176,2020-12-28,Limburg,257,28950,232,26731,0,0,2219
3177,2020-12-29,Limburg,167,29117,224,26955,0,0,2162
3178,2020-12-30,Limburg,140,29257,169,27124,0,0,2133
3179,2020-12-31,Limburg,129,29386,192,27316,0,0,2070
3180,2021-01-01,Limburg,54,29440,209,27525,0,0,1915
3181,2021-01-02,Limburg,107,29547,97,27622,0,0,1925
3182,2021-01-03,Limburg,56,29603,70,27692,0,0,1911
3183,2021-01-04,Limburg,212,29815,251,27943,0,0,1872
3184,2021-01-05,Limburg,190,30005,184,28127,0,0,1878
3185,2021-01-06,Limburg,184,30189,167,28294,0,0,1895
3186,2021-01-07,Limburg,142,30331,163,28457,0,0,1874
3187,2021-01-08,Limburg,151,30482,62,28519,0,0,1963
3188,2021-01-09,Limburg,80,30562,85,28604,0,0,1958
3189,2021-01-10,Limburg,76,30638,89,28693,0,0,1945
3190,2021-01-11,Limburg,216,30854,257,28950,0,0,1904
3191,2021-01-12,Limburg,194,31048,167,29117,0,0,1931
3192,2021-01-13,Limburg,162,31210,140,29257,0,0,1953
3193,2021-01-14,Limburg,202,31412,129,29386,0,0,2026
3194,2021-01-15,Limburg,234,31646,54,29440,0,0,2206
3195,2021-01-16,Limburg,85,31731,107,29547,0,0,2184
3196,2021-01-17,Limburg,58,31789,56,29603,0,0,2186
3197,2021-01-18,Limburg,233,32022,212,29815,0,0,2207
3198,2021-01-19,Limburg,226,32248,190,30005,0,0,2243
3199,2021-01-20,Limburg,292,32540,184,30189,0,0,2351
3200,2021-01-21,Limburg,259,32799,142,30331,0,0,2468
3201,2021-01-22,Limburg,286,33085,151,30482,0,0,2603
3202,2021-01-23,Limburg,111,33196,80,30562,0,0,2634
3203,2021-01-24,Limburg,102,33298,76,30638,0,0,2660
3204,2021-01-25,Limburg,312,33610,216,30854,0,0,2756
3205,2021-01-26,Limburg,280,33890,194,31048,0,0,2842
3206,2021-01-27,Limburg,232,34122,162,31210,0,0,2912
3207,2021-01-28,Limburg,306,34428,202,31412,0,0,3016
3208,2021-01-29,Limburg,274,34702,234,31646,0,0,3056
3209,2021-01-30,Limburg,127,34829,85,31731,0,0,3098
3210,2021-01-31,Limburg,106,34935,58,31789,0,0,3146
3211,2021-02-01,Limburg,229,35164,233,32022,0,0,3142
3212,2021-02-02,Limburg,214,35378,226,32248,0,0,3130
3213,2021-02-03,Limburg,178,35556,292,32540,0,0,3016
3214,2021-02-04,Limburg,172,35728,259,32799,0,0,2929
3215,2021-02-05,Limburg,166,35894,286,33085,0,0,2809
3216,2021-02-06,Limburg,56,35950,111,33196,0,0,2754
3217,2021-02-07,Limburg,50,36000,102,33298,0,0,2702
3218,2021-02-08,Limburg,176,36176,312,33610,0,0,2566
3219,2021-02-09,Limburg,123,36299,280,33890,0,0,2409
3220,2021-02-10,Limburg,133,36432,232,34122,0,0,2310
3221,2021-02-11,Limburg,113,36545,306,34428,0,0,2117
3222,2021-02-12,Limburg,138,36683,274,34702,0,0,1981
3223,2021-02-13,Limburg,62,36745,127,34829,0,0,1916
3224,2021-02-14,Limburg,27,36772,106,34935,0,0,1837
3225,2021-02-15,Limburg,187,36959,229,35164,0,0,1795
3226,2021-02-16,Limburg,162,37121,214,35378,0,0,1743
3227,2021-02-17,Limburg,170,37291,178,35556,0,0,1735
3228,2021-02-18,Limburg,145,37436,172,35728,0,0,1708
3229,2021-02-19,Limburg,149,37585,166,35894,0,0,1691
3230,2021-02-20,Limburg,63,37648,56,35950,0,0,1698
3231,2021-02-21,Limburg,48,37696,50,36000,0,0,1696
3232,2021-02-22,Limburg,170,37866,176,36176,0,0,1690
3233,2021-02-23,Limburg,157,38023,123,36299,0,0,1724
3234,2021-02-24,Limburg,130,38153,133,36432,0,0,1721
3235,2021-02-25,Limburg,140,38293,113,36545,0,0,1748
3236,2021-02-26,Limburg,132,38425,138,36683,0,0,1742
3237,2021-02-27,Limburg,62,38487,62,36745,0,0,1742
3238,2021-02-28,Limburg,35,38522,27,36772,0,0,1750
3239,2021-03-01,Limburg,191,38713,187,36959,0,0,1754
3240,2021-03-02,Limburg,132,38845,162,37121,0,0,1724
3241,2021-03-03,Limburg,194,39039,170,37291,0,0,1748
3242,2021-03-04,Limburg,164,39203,145,37436,0,0,1767
3243,2021-03-05,Limburg,149,39352,149,37585,0,0,1767
3244,2021-03-06,Limburg,74,39426,63,37648,0,0,1778
3245,2021-03-07,Limburg,69,39495,48,37696,0,0,1799
3246,2021-03-08,Limburg,225,39720,170,37866,0,0,1854
3247,2021-03-09,Limburg,206,39926,157,38023,0,0,1903
3248,2021-03-10,Limburg,185,40111,130,38153,0,0,1958
3249,2021-03-11,Limburg,197,40308,140,38293,0,0,2015
3250,2021-03-12,Limburg,213,40521,132,38425,0,0,2096
3251,2021-03-13,Limburg,127,40648,62,38487,0,0,2161
3252,2021-03-14,Limburg,86,40734,35,38522,0,0,2212
3253,2021-03-15,Limburg,344,41078,191,38713,0,0,2365
3254,2021-03-16,Limburg,260,41338,132,38845,0,0,2493
3255,2021-03-17,Limburg,241,41579,194,39039,0,0,2540
3256,2021-03-18,Limburg,308,41887,164,39203,0,0,2684
3257,2021-03-19,Limburg,326,42213,149,39352,0,0,2861
3258,2021-03-20,Limburg,173,42386,74,39426,0,0,2960
3259,2021-03-21,Limburg,150,42536,69,39495,0,0,3041
3260,2021-03-22,Limburg,451,42987,225,39720,0,0,3267
3261,2021-03-23,Limburg,359,43346,206,39926,0,0,3420
3262,2021-03-24,Limburg,334,43680,185,40111,0,0,3569
3263,2021-03-25,Limburg,388,44068,197,40308,0,0,3760
3264,2021-03-26,Limburg,375,44443,213,40521,0,0,3922
3265,2021-03-27,Limburg,144,44587,127,40648,0,0,3939
3266,2021-03-28,Limburg,201,44788,86,40734,0,0,4054
3267,2021-03-29,Limburg,429,45217,344,41078,0,0,4139
3268,2021-03-30,Limburg,407,45624,260,41338,0,0,4286
3269,2021-03-31,Limburg,355,45979,241,41579,0,0,4400
3270,2021-04-01,Limburg,347,46326,308,41887,0,0,4439
3271,2021-04-02,Limburg,389,46715,326,42213,0,0,4502
3272,2021-04-03,Limburg,167,46882,173,42386,0,0,4496
3273,2021-04-04,Limburg,109,46991,150,42536,0,0,4455
3274,2021-04-05,Limburg,110,47101,451,42987,0,0,4114
3275,2021-04-06,Limburg,393,47494,359,43346,0,0,4148
3276,2021-04-07,Limburg,402,47896,334,43680,0,0,4216
3277,2021-04-08,Limburg,332,48228,388,44068,0,0,4160
3278,2021-04-09,Limburg,337,48565,375,44443,0,0,4122
3279,2021-04-10,Limburg,171,48736,144,44587,0,0,4149
3280,2021-04-11,Limburg,138,48874,201,44788,0,0,4086
3281,2021-04-12,Limburg,424,49298,429,45217,0,0,4081
3282,2021-04-13,Limburg,375,49673,407,45624,0,0,4049
3283,2021-04-14,Limburg,359,50032,355,45979,0,0,4053
3284,2021-04-15,Limburg,300,50332,347,46326,0,0,4006
3285,2021-04-16,Limburg,390,50722,389,46715,0,0,4007
3286,2021-04-17,Limburg,173,50895,167,46882,0,0,4013
3287,2021-04-18,Limburg,115,51010,109,46991,0,0,4019
3288,2021-04-19,Limburg,423,51433,110,47101,0,0,4332
3289,2021-04-20,Limburg,385,51818,393,47494,0,0,4324
3290,2021-04-21,Limburg,410,52228,402,47896,0,0,4332
3291,2021-04-22,Limburg,289,52517,332,48228,0,0,4289
3292,2021-04-23,Limburg,320,52837,337,48565,0,0,4272
3293,2021-04-24,Limburg,152,52989,171,48736,0,0,4253
3294,2021-04-25,Limburg,133,53122,138,48874,0,0,4248
3295,2021-04-26,Limburg,327,53449,424,49298,0,0,4151
3296,2021-04-27,Limburg,307,53756,375,49673,0,0,4083
3297,2021-04-28,Limburg,350,54106,359,50032,0,0,4074
3298,2021-04-29,Limburg,330,54436,300,50332,0,0,4104
3299,2021-04-30,Limburg,295,54731,390,50722,0,0,4009
3300,2021-05-01,Limburg,135,54866,173,50895,0,0,3971
3301,2021-05-02,Limburg,120,54986,115,51010,0,0,3976
3302,2021-05-03,Limburg,347,55333,423,51433,0,0,3900
3303,2021-05-04,Limburg,307,55640,385,51818,0,0,3822
3304,2021-05-05,Limburg,370,56010,410,52228,0,0,3782
3305,2021-05-06,Limburg,308,56318,289,52517,0,0,3801
3306,2021-05-07,Limburg,305,56623,320,52837,0,0,3786
3307,2021-05-08,Limburg,109,56732,152,52989,0,0,3743
3308,2021-05-09,Limburg,85,56817,133,53122,0,0,3695
3309,2021-05-10,Limburg,245,57062,327,53449,0,0,3613
3310,2021-05-11,Limburg,222,57284,307,53756,0,0,3528
3311,2021-05-12,Limburg,188,57472,350,54106,0,0,3366
3312,2021-05-13,Limburg,88,57560,330,54436,0,0,3124
3313,2021-05-14,Limburg,134,57694,295,54731,0,0,2963
3314,2021-05-15,Limburg,93,57787,135,54866,0,0,2921
3315,2021-05-16,Limburg,60,57847,120,54986,0,0,2861
3316,2021-05-17,Limburg,290,58137,347,55333,0,0,2804
3317,2021-05-18,Limburg,235,58372,307,55640,0,0,2732
3318,2021-05-19,Limburg,207,58579,370,56010,0,0,2569
3319,2021-05-20,Limburg,155,58734,308,56318,0,0,2416
3320,2021-05-21,Limburg,155,58889,305,56623,0,0,2266
3321,2021-05-22,Limburg,76,58965,109,56732,0,0,2233
3322,2021-05-23,Limburg,58,59023,85,56817,0,0,2206
3323,2021-05-24,Limburg,72,59095,245,57062,0,0,2033
3324,2021-05-25,Limburg,178,59273,222,57284,0,0,1989
3325,2021-05-26,Limburg,167,59440,188,57472,0,0,1968
3326,2021-05-27,Limburg,117,59557,88,57560,0,0,1997
3327,2021-05-28,Limburg,101,59658,134,57694,0,0,1964
3328,2021-05-29,Limburg,62,59720,93,57787,0,0,1933
3329,2021-05-30,Limburg,59,59779,60,57847,0,0,1932
3330,2021-05-31,Limburg,144,59923,290,58137,0,0,1786
3331,2021-06-01,Limburg,125,60048,235,58372,0,0,1676
3332,2021-06-02,Limburg,93,60141,207,58579,0,0,1562
3333,2021-06-03,Limburg,112,60253,155,58734,0,0,1519
3334,2021-06-04,Limburg,92,60345,155,58889,0,0,1456
3335,2021-06-05,Limburg,35,60380,76,58965,0,0,1415
3336,2021-06-06,Limburg,28,60408,58,59023,0,0,1385
3337,2021-06-07,Limburg,64,60472,72,59095,0,0,1377
3338,2021-06-08,Limburg,59,60531,178,59273,0,0,1258
3339,2021-06-09,Limburg,49,60580,167,59440,0,0,1140
3340,2021-06-10,Limburg,51,60631,117,59557,0,0,1074
3341,2021-06-11,Limburg,53,60684,101,59658,0,0,1026
3342,2021-06-12,Limburg,24,60708,62,59720,0,0,988
3343,2021-06-13,Limburg,17,60725,59,59779,0,0,946
3344,2021-06-14,Limburg,44,60769,144,59923,0,0,846
3345,2021-06-15,Limburg,42,60811,125,60048,0,0,763
3346,2021-06-16,Limburg,16,60827,93,60141,0,0,686
3347,2021-06-17,Limburg,19,60846,112,60253,0,0,593
3348,2021-06-18,Limburg,25,60871,92,60345,0,0,526
3349,2021-06-19,Limburg,18,60889,0,60345,0,0,544
3350,2021-06-20,Limburg,10,60899,0,60345,0,0,554
3351,2021-06-21,Limburg,0,60899,0,60345,0,0,554
3352,2021-06-22,Limburg,0,60899,0,60345,0,0,554
3353,2020-03-01,Liège,3,3,0,0,0,0,3
3354,2020-03-02,Liège,1,4,0,0,0,0,4
3355,2020-03-03,Liège,6,10,0,0,0,0,10
3356,2020-03-04,Liège,5,15,0,0,0,0,15
3357,2020-03-05,Liège,6,21,0,0,0,0,21
3358,2020-03-06,Liège,8,29,0,0,0,0,29
3359,2020-03-07,Liège,4,33,0,0,0,0,33
3360,2020-03-08,Liège,11,44,0,0,0,0,44
3361,2020-03-09,Liège,22,66,0,0,0,0,66
3362,2020-03-10,Liège,10,76,0,0,0,0,76
3363,2020-03-11,Liège,25,101,0,0,0,0,101
3364,2020-03-12,Liège,29,130,0,0,0,0,130
3365,2020-03-13,Liège,30,160,0,0,0,0,160
3366,2020-03-14,Liège,22,182,0,0,0,0,182
3367,2020-03-15,Liège,15,197,3,3,0,0,194
3368,2020-03-16,Liège,48,245,1,4,0,0,241
3369,2020-03-17,Liège,45,290,6,10,0,0,280
3370,2020-03-18,Liège,47,337,5,15,0,0,322
3371,2020-03-19,Liège,80,417,6,21,0,0,396
3372,2020-03-20,Liège,73,490,8,29,0,0,461
3373,2020-03-21,Liège,74,564,4,33,0,0,531
3374,2020-03-22,Liège,60,624,11,44,0,0,580
3375,2020-03-23,Liège,166,790,22,66,0,0,724
3376,2020-03-24,Liège,163,953,10,76,0,0,877
3377,2020-03-25,Liège,138,1091,25,101,0,0,990
3378,2020-03-26,Liège,157,1248,29,130,0,0,1118
3379,2020-03-27,Liège,97,1345,30,160,0,0,1185
3380,2020-03-28,Liège,30,1375,22,182,0,0,1193
3381,2020-03-29,Liège,54,1429,15,197,0,0,1232
3382,2020-03-30,Liège,245,1674,48,245,0,0,1429
